date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200325,DE,115,36,,,11,,,,,,176d5e478db0e4032758e1858abe680e3dc11dba,2020-03-25T20:00:00Z,0,11,151,151,151,10,0,11,0,24,24
20200325,FL,1682,15374,1233,,316,,,,,,3824a66b112cf25a03e7e1701dc1af01026bd711,2020-03-25T20:00:00Z,22,316,18289,17056,17056,12,4,57,2247,270,2517
20200325,GA,1247,4932,,,394,,,,,,0608d7952fefcad2df075352ee28eb32e13426be,2020-03-25T20:00:00Z,40,394,6179,6179,6179,13,8,394,474,221,695
20200325,GU,37,233,,,10,,,,,,c747d0e2beb8d0f2a82dbd31e226598481d3f9d9,2020-03-25T20:00:00Z,1,10,270,270,270,66,0,5,32,5,37
20200325,HI,90,4357,,2,6,,,,,,a5c696c2ff0356dad2baa04274b0ec77b5bbe835,2020-03-25T20:00:00Z,1,6,4447,4447,4447,15,0,2,768,13,781
20200325,IA,145,2578,,23,36,,,,,,13d8e16121979021bb57103d7b961e31b3dfee2e,2020-03-25T20:00:00Z,1,36,2723,2723,2723,19,1,9,263,21,284
20200325,ID,73,1887,,,,,,,,,a4fa527e00632ae29efb14c92c81b06642e554cb,2020-03-25T20:00:00Z,0,,1960,1960,1960,16,0,0,0,23,23
20200325,IL,1865,12344,,,,,,,,,de4c69056480e6111af2b8aeb434f5f8d597b170,2020-03-25T20:00:00Z,19,,14209,14209,14209,17,3,0,2410,330,2740
20200325,IN,477,2879,,,1,,,,,,1a6af9e7ccb688e3321a736a824bb1fe799b7ef8,2020-03-25T20:00:00Z,14,1,3356,3356,3356,18,2,0,313,112,425
20200325,KS,126,2360,,,,,,,,,deae962902c0a2fb252f981aaba83eda616d6029,2020-03-25T20:00:00Z,3,,2486,2486,2486,20,1,0,274,28,302
20200325,KY,157,2865,,,,,,,,,8fc7de737c41520c298dcbceba279e065ddceeb7,2020-03-25T20:00:00Z,4,,3022,3022,3022,21,0,0,1103,33,1136
20200325,LA,1795,9656,,,491,,,,163,,b9c6d4f81c9f0b6777df7bd4190349d006d90222,2020-03-25T20:00:00Z,65,491,11451,11451,11451,22,19,220,2441,407,2848
20200325,MA,1838,17956,,,103,,,,,,95bb4fdcf8938f1681915e4ab6cd29914ed60b24,2020-03-25T20:00:00Z,15,103,19794,19794,19794,25,4,9,5366,679,6045
20200325,MD,423,94,,,,,,,,,ef79567177f07f1f10279b6a4bbb1326684bbd00,2020-03-25T20:00:00Z,4,,517,517,517,24,1,0,0,74,74
20200325,ME,149,3177,,,,,,,,7,6a21285c01dfd9378d220175d14dc3a772dfe3fe,2020-03-25T20:00:00Z,,,3326,3326,3326,23,0,0,163,24,187
20200325,MI,2294,2069,,,,,,,,,a9f71d967c982eca5345379d53b1d83b96be4e15,2020-03-25T20:00:00Z,43,,4363,4363,4363,26,19,0,0,503,503
20200325,MN,287,11188,,26,35,,,,,122,0901433ad4b755a7fa7bf999a5d1cb967f3b843e,2020-03-25T20:00:00Z,1,35,11475,11475,11475,27,0,14,5638,25,5663
20200325,MO,356,369,,,,,,,,,f7ac8ac4376125f549f2d3237af885e7effab1b5,2020-03-25T20:00:00Z,8,,725,725,725,29,5,0,0,173,173
20200325,MP,0,,,,,,,,,,2412f6b612ee38dd778455fcf069651b33a164a0,2020-03-25T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200325,MS,377,1566,,,117,,,,,,9968fd3d3074b5b25f4930d48c5c7269f0a83495,2020-03-25T20:00:00Z,2,117,1943,1943,1943,28,1,31,14,57,71
20200325,MT,53,1948,,,,,,,,,25cdd51b3866c8760da24735f8c0b495d8ea371c,2020-03-25T20:00:00Z,,,2001,2001,2001,30,0,0,305,7,312
20200325,NC,504,9985,,29,29,,,,,,f1ebbf14648813a80f26774a206119e81adfdd97,2020-03-25T20:00:00Z,1,29,10489,10489,10489,37,1,29,1844,106,1950
20200325,ND,39,1734,,,8,,,,,,6c0feae4a6bfd4cf279d43da9bed66faff769fa4,2020-03-25T20:00:00Z,0,8,1773,1773,1773,38,0,3,280,5,285
20200325,NE,61,1304,,,,,,,,,72bc397b422f829aa332430ba9e018a98aec8427,2020-03-25T20:00:00Z,0,,1365,1365,1365,31,0,0,329,9,338
20200325,NH,108,2356,804,,13,,,,,,ba894271c0369b91572e02c61dbe15afd68c146b,2020-03-25T20:00:00Z,1,13,3268,2464,2464,33,0,2,909,7,916
20200325,NJ,4402,10452,,,,,,,,,db32961abdc494e4610cb9201238755c5dbe9c9d,2020-03-25T20:00:00Z,62,,14854,14854,14854,34,18,0,2127,727,2854
20200325,NM,100,6742,,,,,,,,,b1128704739dbdde58897b48092a9f580fa1ee73,2020-03-25T20:00:00Z,1,,6842,6842,6842,35,1,0,852,17,869
20200325,NV,321,4251,0,,,,,,,,00de92ade569ceeb91261a39215a34cd9d7876fb,2020-03-25T20:00:00Z,6,,4572,4572,4572,32,2,0,297,43,340
20200325,NY,30811,72668,,,3805,,,,,,332b18596170cd3e35617cfba48a5723aa2ec8f3,2020-03-25T20:00:00Z,285,3805,103479,103479,103479,36,75,571,7063,5146,12209
20200325,OH,704,14060,,,182,,74,,,,37f081a41326a68ac5070d7ed52344f4839699b4,2020-03-25T20:00:00Z,10,182,14764,14764,14764,39,2,37,13920,140,14060
20200325,OK,164,805,,,59,,,,,,0a9c58ed26188df9e615374204dca8c4e9bded41,2020-03-25T20:00:00Z,5,59,969,969,969,40,2,34,70,58,128
20200325,OR,209,4350,,,61,,,,,,5a3e8848f9b6371e0c31274fd62117c40f06a0a3,2020-03-25T20:00:00Z,8,61,4559,4559,4559,41,0,0,0,0,0
20200325,PA,1127,11193,,,,,,,,,a04cdbf57ddbd0c489b48882295db9559fb037b5,2020-03-25T20:00:00Z,11,,12320,12320,12320,42,4,0,2550,276,2826
20200325,PR,51,317,70,,,,,,,,a29866b5ad6a6ac14b8d352af3b9af315c1f1c63,2020-03-25T20:00:00Z,2,,438,368,368,72,0,0,49,12,61
20200325,RI,124,1143,196,16,16,,,,,,93a324631369ebe04fc4e8023ec4be560dc61c8e,2020-03-25T20:00:00Z,,16,1463,1267,1267,44,0,16,23,18,41
20200325,SC,424,2303,,,102,,,,,,eee95db6f47c1427fd6e5482cf0deeced90a8f05,2020-03-25T20:00:00Z,7,102,2727,2727,2727,45,2,102,291,126,417
20200325,SD,41,819,268,,,,,,,,26eb16cec32ca8e58e78f3faa6b2bf73b60aeecc,2020-03-25T20:00:00Z,1,,1128,860,860,46,0,0,29,11,40
20200325,TN,784,11012,,,53,,,,,,99bf1065223280d5519a05c0f2363f77244d41a9,2020-03-25T20:00:00Z,3,53,11796,11796,11796,47,1,53,495,117,612
20200325,TX,974,12520,,,,,,,,,94d22076ee33e8232bf343c6e7cb48853cad8083,2020-03-25T20:00:00Z,12,,13494,13494,13494,48,3,0,1763,564,2327
20200325,UT,346,6491,,,,,,,,,0edf4fe386389c4acf4c834fa913fa86ba48669b,2020-03-25T20:00:00Z,1,,6837,6837,6837,49,0,0,967,47,1014
20200325,VA,391,4979,,,59,,,,,,f6276b380e5e6e9a92435116b52b41ae24db94df,2020-03-25T20:00:00Z,9,59,5370,5370,5370,51,2,14,799,101,900
20200325,VI,17,55,2,,,,,,,,a4875c74f0d88f851187106cd0a2c99766569c2d,2020-03-25T20:00:00Z,0,,74,72,72,78,0,0,55,0,55
20200325,VT,123,1589,,,,,,,,,007aa638edad042e4ae3bc4e7d899f62b3d3ffee,2020-03-25T20:00:00Z,8,,1712,1712,1712,50,1,0,149,28,177
20200325,WA,2469,31712,,,,,,,,,44b3cb99139fc5b8f131fa7216e447a156a958b4,2020-03-25T20:00:00Z,123,,34181,34181,34181,53,13,0,0,248,248
20200325,WI,585,10089,,,,,,,,,990d1cee0a0325690dd1ddb866cc2ec4d457130a,2020-03-25T20:00:00Z,7,,10674,10674,10674,55,2,0,1852,128,1980
20200325,WV,39,759,6,,1,,,,,,e23f509ba05bca7c485e27672c0beea77f7608e7,2020-03-25T20:00:00Z,0,1,804,798,798,54,0,0,149,19,168
20200325,WY,44,954,,,,,,,,7,9eeedd6bac08a0fa82e127b99fd62ab414a2f690,2020-03-25T20:00:00Z,,,998,998,998,56,0,0,244,15,259
20200324,AK,36,986,,,0,,,,,,86d9a09be1d74e12fd125a0d9309b80ca0cdd92d,2020-03-24T20:00:00Z,,0,1022,1022,1022,02,0,0,40,14,54
20200324,AL,215,2106,,,,,,,,,c212a8468e01e67b91f78d053b0440276641d84f,2020-03-24T20:00:00Z,0,,2321,2321,2321,01,0,0,441,48,489
20200324,AR,218,947,0,,22,,,,,,0b94fc3f2ae505e0dd8151e1419c11a85382e78d,2020-03-24T20:00:00Z,0,22,1165,1165,1165,05,0,9,41,44,85
20200324,AS,0,,,,,,,,,,5cf89452dcad215bb1a9977e24d0e1cd842dca62,2020-03-24T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200324,AZ,357,313,22,,8,,,,,,449d58f08329418edaec9016f670d8449ffedf9e,2020-03-24T20:00:00Z,5,8,692,670,670,04,3,8,4,92,96
20200324,CA,2102,13452,12100,,,,,,,,de4019ee1e7e99d093947ecd2a91c6093439f221,2020-03-24T20:00:00Z,40,,27654,15554,15554,06,13,0,885,369,1254
20200324,CO,720,5504,,,72,,,,,,c947881e894b49f30ec05924ca6a34637dddc741,2020-03-24T20:00:00Z,7,72,6224,6224,6224,08,1,14,659,129,788
20200324,CT,618,4682,,,71,,,,,,612d0cb8b3d8f54b99ab9aeb2e9cfd65b7f5e923,2020-03-24T20:00:00Z,12,71,5300,5300,5300,09,2,17,597,203,800
20200324,DC,137,1195,2,,,,,,,,b0e3891c7034fd64b2031778208ec8934a5f2ddf,2020-03-24T20:00:00Z,2,,1334,1332,1332,11,0,0,82,21,103
20200324,DE,91,36,,,0,,,,,,f7380b5d7171743791a97122afb7f725b1bebf65,2020-03-24T20:00:00Z,0,0,127,127,127,10,0,0,0,23,23
20200324,FL,1412,13127,1008,,259,,,,,,01f224778b595c53a53b114c66966c5987214220,2020-03-24T20:00:00Z,18,259,15547,14539,14539,12,4,42,2064,241,2305
20200324,GA,1026,4458,,,,,,,,,837865a88d570829d28bd06b24a4d97e5e901ddb,2020-03-24T20:00:00Z,32,,5484,5484,5484,13,7,0,161,254,415
20200324,GU,32,201,,,5,,,,,,d9dff2a8e6d232c4474e25568da416b4d03baa5f,2020-03-24T20:00:00Z,1,5,233,233,233,66,0,5,40,3,43
20200324,HI,77,3589,,,4,,,,,,fdb4277e9dd95701d6ff1546a0136e5a3be12c5e,2020-03-24T20:00:00Z,1,4,3666,3666,3666,15,1,4,634,21,655
20200324,IA,124,2315,,,27,,,,,,7cc0fd2b921b97c1bfacb447011ac898b4781078,2020-03-24T20:00:00Z,,27,2439,2439,2439,19,0,27,272,19,291
20200324,ID,50,1887,,,,,,,,,027fc25af7fa5b80a0a2d8e1f588710a5a0b223f,2020-03-24T20:00:00Z,0,,1937,1937,1937,16,0,0,578,3,581
20200324,IL,1535,9934,,,,,,,,,9c757789b4681fc36efffd962d3e75fb4ee6374f,2020-03-24T20:00:00Z,16,,11469,11469,11469,17,4,0,1351,262,1613
20200324,IN,365,2566,,,1,,,,,,d20aff6badc212807b7cd5db58fc6d2b08795e49,2020-03-24T20:00:00Z,12,1,2931,2931,2931,18,5,0,865,106,971
20200324,KS,98,2086,,,,,,,,,282cc098a42c426e6cf2f9a0d3fcff306bfe1547,2020-03-24T20:00:00Z,2,,2184,2184,2184,20,0,0,1669,16,1685
20200324,KY,124,1762,,,,,,,,,7f736e70b653bb755683c7b68cb76e5e19b363de,2020-03-24T20:00:00Z,4,,1886,1886,1886,21,1,0,0,20,20
20200324,LA,1388,7215,,,271,,,,,,c443054e2ff12e070077b14d3071b89ea08d7346,2020-03-24T20:00:00Z,46,271,8603,8603,8603,22,12,271,2439,216,2655
20200324,MA,1159,12590,,,94,,,,,,7dba190b6c130ef5b8427912adbcf550a3e63368,2020-03-24T20:00:00Z,11,94,13749,13749,13749,25,2,15,4445,382,4827
20200324,MD,349,94,,,,,,,,,266357ae1f44a606612441a5a7418a525dda2e4b,2020-03-24T20:00:00Z,3,,443,443,443,24,0,0,0,61,61
20200324,ME,125,3014,,,,,,,,,9f0c2d2a6bfd36968270dd1dce4ecdfcb0e894bd,2020-03-24T20:00:00Z,,,3139,3139,3139,23,0,0,223,18,241
20200324,MI,1791,2069,,,,,,,,,51b4853b99e397722bba7993d875ce4f9cf72d4c,2020-03-24T20:00:00Z,24,,3860,3860,3860,26,9,0,0,463,463
20200324,MN,262,5550,,,21,,,,,,4359be22f1d018582c52f57f0005ecd6da7e3697,2020-03-24T20:00:00Z,1,21,5812,5812,5812,27,0,4,1039,27,1066
20200324,MO,183,369,,,,,,,,,9e947531084071a07ed377efd8d57dac769fed9f,2020-03-24T20:00:00Z,3,,552,552,552,29,0,0,0,0,0
20200324,MP,0,,,,,,,,,,52d83ea3d9e40fdcb085782a62b7e421b38959eb,2020-03-24T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200324,MS,320,1552,,,86,,,,,,4b6d159c684e2e8f23fc95e94397d786890afbd4,2020-03-24T20:00:00Z,1,86,1872,1872,1872,28,0,53,409,71,480
20200324,MT,46,1643,,,,,,,,,fc865b228236789c9beaaf57416291a8b341f1ed,2020-03-24T20:00:00Z,,,1689,1689,1689,30,0,0,497,12,509
20200324,NC,398,8141,,,,,,,,,48a75030e4fdc67a802eb4afde3e104c229b4eca,2020-03-24T20:00:00Z,0,,8539,8539,8539,37,0,0,0,101,101
20200324,ND,34,1454,,,5,,,,,,4e468d07760eca0f47732febc8a8afab1800febe,2020-03-24T20:00:00Z,0,5,1488,1488,1488,38,0,1,101,4,105
20200324,NE,52,975,,,,,,,,,8b9d1afc73a62509d249a7f707364e01b05db6b1,2020-03-24T20:00:00Z,0,,1027,1027,1027,31,0,0,619,2,621
20200324,NH,101,1447,869,,11,,,,,,eb6013bb5115cbbe92d9b4d3830dd1fc8f64c164,2020-03-24T20:00:00Z,1,11,2417,1548,1548,33,1,11,73,23,96
20200324,NJ,3675,8325,45,,,,,,,,3298b6676fb93503cc4695dfd502db188db72854,2020-03-24T20:00:00Z,44,,12045,12000,12000,34,17,0,7966,831,8797
20200324,NM,83,5890,,,,,,,,,01ee7963abb7aa5321d1d1ea06baaad72fc05588,2020-03-24T20:00:00Z,,,5973,5973,5973,35,0,0,569,18,587
20200324,NV,278,3954,0,,,,,,,,235104a86eaec318d30593b04bff7a986b4292da,2020-03-24T20:00:00Z,4,,4232,4232,4232,32,0,0,464,33,497
20200324,NY,25665,65605,,,3234,,,,,,ea3323c8187b8ff5574d3576f83791e01dd1521f,2020-03-24T20:00:00Z,210,3234,91270,91270,91270,36,96,599,8191,4790,12981
20200324,OH,564,140,,,145,,,,,,63b5a22304ed473e83bfbf270a76c1032acea29e,2020-03-24T20:00:00Z,8,145,704,704,704,39,2,41,0,122,122
20200324,OK,106,735,,,25,,,,,,6f7920a3fbf6e8734988631827d4e088b3e392e1,2020-03-24T20:00:00Z,3,25,841,841,841,40,1,10,41,25,66
20200324,OR,209,4350,,,61,,,,,,48f6f90138b010e86974032f5c2c2831e7fb4a75,2020-03-24T20:00:00Z,8,61,4559,4559,4559,41,3,5,701,18,719
20200324,PA,851,8643,,,,,,,,,ce0a280d338c6cb38fc09e23260c4a9d36b61a64,2020-03-24T20:00:00Z,7,,9494,9494,9494,42,1,0,2048,207,2255
20200324,PR,39,268,42,,,,,,,,a4422b62864b4880eb9b5ca60650238cb712aae5,2020-03-24T20:00:00Z,2,,349,307,307,72,0,0,79,8,87
20200324,RI,106,1120,77,,,,,,,,ad48e36a041ed872084786bb3ab82a7dd19ef455,2020-03-24T20:00:00Z,,,1303,1226,1226,44,0,0,188,0,188
20200324,SC,298,2012,,,,,,,,,3ee6b47e4fe208a1a7422880f344f3f32f67679b,2020-03-24T20:00:00Z,5,,2310,2310,2310,45,0,0,546,-1,545
20200324,SD,30,790,268,,,,,,,,f1b660e61e0b8a627c426d7b62a346a72b2e7797,2020-03-24T20:00:00Z,1,,1088,820,820,46,0,0,28,2,30
20200324,TN,667,10517,,,,,,,,,4c9bb8e4a36f22b926ee84af65928e341d4fef89,2020-03-24T20:00:00Z,2,,11184,11184,11184,47,0,0,7245,52,7297
20200324,TX,410,10757,,,,,,,,,f004eb8a9503c7e97a5fc6cd7c6d33278d7a4305,2020-03-24T20:00:00Z,9,,11167,11167,11167,48,1,0,1054,58,1112
20200324,UT,299,5524,,,,,,,,,ded18a05ae98e3a2dd796af47b0463703d38fd1e,2020-03-24T20:00:00Z,1,,5823,5823,5823,49,0,0,734,42,776
20200324,VA,290,4180,,,45,,,,,,c50739256e2bff651beb24c7d3bf783301d228bd,2020-03-24T20:00:00Z,7,45,4470,4470,4470,51,1,7,737,36,773
20200324,VI,17,,,,,,,,,,35ddf8fee63a0be7c0a22c080f5a10386b85cc9c,2020-03-24T20:00:00Z,0,,17,17,17,78,0,0,0,0,0
20200324,VT,95,1440,,,,,,,,,a0057043daf21cd5b60d9e10d5109d9aa2dbb574,2020-03-24T20:00:00Z,7,,1535,1535,1535,50,2,0,334,20,354
20200324,WA,2221,31712,,,,,,,,,9da4d0ab70b396d48bb42e53afa63e5d21c41aef,2020-03-24T20:00:00Z,110,,33933,33933,33933,53,15,0,2833,225,3058
20200324,WI,457,8237,,,,,,,,,f3b3b8071eeb99db0f8a0ba361cffbf1d17aa843,2020-03-24T20:00:00Z,5,,8694,8694,8694,55,0,0,1187,41,1228
20200324,WV,20,610,0,,1,,,,,,b1e8c04bf831d17f0262bc42ab7656b32f937f44,2020-03-24T20:00:00Z,0,1,630,630,630,54,0,0,166,4,170
20200324,WY,29,710,,,,,,,,,98459e884507e1d53a1bdd0bc4cb1ab9ccd26ffc,2020-03-24T20:00:00Z,,,739,739,739,56,0,0,118,3,121
20200323,AK,22,946,,,0,,,,,,5b877bb95cb6757628e204dc5d905269b0adeb80,2020-03-23T20:00:00Z,,0,968,968,968,02,0,0,0,0,0
20200323,AL,167,1665,,,,,,,,,83712877a917de925fb93de8aaa8443850e13f5e,2020-03-23T20:00:00Z,0,,1832,1832,1832,01,0,0,201,29,230
20200323,AR,174,906,0,,13,,,,,,e09e8b2605a7009ec131f16ddea0823b160084fe,2020-03-23T20:00:00Z,0,13,1080,1080,1080,05,0,0,195,9,204
20200323,AS,,,,,,,,,,,90a046f9acb7ff5dfa0d4311a5b944b5103ab579,2020-03-23T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200323,AZ,265,309,6,,,,,,,,14d6aadf353c2d7f46fa679d1eef562ab766560e,2020-03-23T20:00:00Z,2,,580,574,574,04,0,0,27,113,140
20200323,CA,1733,12567,12100,,,,,,,,71c982ee815f7305f8cc4c93014774584620fa5f,2020-03-23T20:00:00Z,27,,26400,14300,14300,06,0,0,1263,197,1460
20200323,CO,591,4845,,,58,,,,,,6b1fa67763ae63bce2ebcbebf278b71c202743cd,2020-03-23T20:00:00Z,6,58,5436,5436,5436,08,1,9,770,116,886
20200323,CT,415,4085,,,54,,,,,,2518c62f7473aa16f7d4006600fa46f294a5365e,2020-03-23T20:00:00Z,10,54,4500,4500,4500,09,5,11,1208,192,1400
20200323,DC,116,1113,,,,,,,,,a4ac9750469218e985257eae6f8bf345a38e2e94,2020-03-23T20:00:00Z,2,,1229,1229,1229,11,1,0,156,18,174
20200323,DE,68,36,,,0,,,,,,985e87646f1f998dc688b69d711d73d1646cd85e,2020-03-23T20:00:00Z,0,0,104,104,104,10,0,0,0,12,12
20200323,FL,1171,11063,860,,217,,,,,,fefea265e78e4106c70c1907bee630dd8b5d76ad,2020-03-23T20:00:00Z,14,217,13094,12234,12234,12,1,32,3073,341,3414
20200323,GA,772,4297,,,,,,,,,0f7832c9c3f96874233ce85032ac2f2d78f66eb8,2020-03-23T20:00:00Z,25,,5069,5069,5069,13,2,0,877,172,1049
20200323,GU,29,161,,,,,,,,,ce31ff4a54165054ac6f5f94f5fe0f449c7fa847,2020-03-23T20:00:00Z,1,,190,190,190,66,0,0,35,2,37
20200323,HI,56,2955,,,,,,,,,a64b1c79f254b53625563c06841dd934ec71c54b,2020-03-23T20:00:00Z,,,3011,3011,3011,15,0,0,2692,8,2700
20200323,IA,105,2043,,,,,,,,,e300223bdb614731413a2a2689d16cd9d67b28be,2020-03-23T20:00:00Z,,,2148,2148,2148,19,0,0,828,15,843
20200323,ID,47,1309,,,,,,,,,671c3f6d3a73ffe687fb7f61e9f4ee48557c2217,2020-03-23T20:00:00Z,0,,1356,1356,1356,16,0,0,134,5,139
20200323,IL,1273,8583,,,,,,,,,0d6671c3e7d63029f51e664df09115c8458b7875,2020-03-23T20:00:00Z,12,,9856,9856,9856,17,3,0,1312,224,1536
20200323,IN,259,1701,,,1,,,,,,b98a92f68b8f40cdb0f7aac19be6caeff46c5480,2020-03-23T20:00:00Z,7,1,1960,1960,1960,18,1,0,408,58,466
20200323,KS,82,417,,,,,,,,,3e1f376103afb2bf2e72cbfb075ca706098eecda,2020-03-23T20:00:00Z,2,,499,499,499,20,0,0,0,18,18
20200323,KY,104,1762,,,,,,,,,1da5d1dc8e4c52e1ff55eb3170d02ea0200a4cb0,2020-03-23T20:00:00Z,3,,1866,1866,1866,21,0,0,290,5,295
20200323,LA,1172,4776,,,,,,,,,fd499be556bb029c4bc349ac19373d9ba7b95fcd,2020-03-23T20:00:00Z,34,,5948,5948,5948,22,14,0,2115,335,2450
20200323,MA,777,8145,,,79,,,,,,40b8c6ab57a8cd588c84704eea95f5d596cb66f6,2020-03-23T20:00:00Z,9,79,8922,8922,8922,25,4,8,2686,131,2817
20200323,MD,288,94,,,,,,,,,6e4ed4b8716381c2a1daaa4d89c4647815bc188e,2020-03-23T20:00:00Z,3,,382,382,382,24,0,0,0,44,44
20200323,ME,107,2791,,,,,,,,,88636589511012ea8869a31269dbb2c701023479,2020-03-23T20:00:00Z,,,2898,2898,2898,23,0,0,527,18,545
20200323,MI,1328,2069,,,,,,,,,b3d92249498258b511c3e0096b4740313fcc50e7,2020-03-23T20:00:00Z,15,,3397,3397,3397,26,7,0,0,293,293
20200323,MN,235,4511,,,17,,,,,,d688eeb57c635ed77ed2196359d616a3dae38e3e,2020-03-23T20:00:00Z,1,17,4746,4746,4746,27,0,5,0,66,66
20200323,MO,183,369,,,,,,,,,d451a8053ea326216b31c935b674d0457532b596,2020-03-23T20:00:00Z,3,,552,552,552,29,0,0,0,93,93
20200323,MP,0,,,,,,,,,,55022701b87eeeffb616fb7eae76d2e2fe55bb3b,2020-03-23T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200323,MS,249,1143,,,33,,,,,,2ed97cbc9d4455685f466d3ba3c9e7edbd3413ef,2020-03-23T20:00:00Z,1,33,1392,1392,1392,28,0,0,29,42,71
20200323,MT,34,1146,,,,,,,,,e824730ff62964c60931b7f59c00c1e8ee7ea035,2020-03-23T20:00:00Z,,,1180,1180,1180,30,0,0,0,3,3
20200323,NC,297,8141,,,,,,,,,f498171c52256d450302d4d6e478d260e7d5b51d,2020-03-23T20:00:00Z,0,,8438,8438,8438,37,0,0,1958,42,2000
20200323,ND,30,1353,,,4,,,,,,b45813a4a0e083874a405d5ffb64d2944abf2d5f,2020-03-23T20:00:00Z,0,4,1383,1383,1383,38,0,1,93,2,95
20200323,NE,50,356,,,,,,,,,93f27986c82b8f07b7360321ad9d715951ff14e0,2020-03-23T20:00:00Z,0,,406,406,406,31,0,0,0,2,2
20200323,NH,78,1374,889,,,,,,,,ea9ab3f6c3061a5ed37885a1478f700d7c44c9b6,2020-03-23T20:00:00Z,,,2341,1452,1452,33,0,0,186,13,199
20200323,NJ,2844,359,94,,,,,,,,31b24615de8d15c0b6de14c1d8d6d4f06708f56f,2020-03-23T20:00:00Z,27,,3297,3203,3203,34,7,0,32,930,962
20200323,NM,65,5321,,,,,,,,,fd468d865dcbf3b9efc33a3819fbe8ad824cbec7,2020-03-23T20:00:00Z,,,5386,5386,5386,35,0,0,599,8,607
20200323,NV,245,3490,0,,,,,,,,2aab20307742f5fb55e14b7dda981537b641addd,2020-03-23T20:00:00Z,4,,3735,3735,3735,32,2,0,1042,55,1097
20200323,NY,20875,57414,,,2635,,,,,,40440cdc2bc6ecd1d88040f01ebbdcb130a33257,2020-03-23T20:00:00Z,114,2635,78289,78289,78289,36,0,661,11181,5707,16888
20200323,OH,442,140,,,104,,,,,,8966d12c492b67747a0413f8a0fb4ee97bc8b1d6,2020-03-23T20:00:00Z,6,104,582,582,582,39,3,21,0,91,91
20200323,OK,81,694,102,,15,,,,,,06988832908c4bd0101aa70897aaa31f44bf1f07,2020-03-23T20:00:00Z,2,15,877,775,775,40,0,4,25,14,39
20200323,OR,191,3649,,,56,,,,,,d32dc80aee60746bbda8cd2ded2558efd103b76d,2020-03-23T20:00:00Z,5,56,3840,3840,3840,41,1,13,785,30,815
20200323,PA,644,6595,,,,,,,,,f34848bd60ba259abd8ba905bbf1a2edc2e450da,2020-03-23T20:00:00Z,6,,7239,7239,7239,42,4,0,1631,165,1796
20200323,PR,31,189,35,,,,,,,,f11fb4d67e27feb9ecd7b591d6c96fd2073b15eb,2020-03-23T20:00:00Z,2,,255,220,220,72,2,0,6,8,14
20200323,RI,106,932,216,,,,,,,,09e8adb16f2e4c7b3b6358125df41faf1077f1ee,2020-03-23T20:00:00Z,,,1254,1038,1038,44,0,0,0,23,23
20200323,SC,299,1466,,,,,,,,,33a15e3a79d4ed06c2d35f85b493ce03724ecf6d,2020-03-23T20:00:00Z,5,,1765,1765,1765,45,2,0,0,104,104
20200323,SD,28,762,265,,,,,,,,042646860048b05f38e0717c8322ccb5dcf0a33e,2020-03-23T20:00:00Z,1,,1055,790,790,46,0,0,22,7,29
20200323,TN,615,3272,,,,,,,,,2c5ac2c1a6353ca8ed3b942a6580e298e333a7ff,2020-03-23T20:00:00Z,2,,3887,3887,3887,47,2,0,0,110,110
20200323,TX,352,9703,,,,,,,,,b8898c676a614ee7ce5cba28465922cb7b1b025e,2020-03-23T20:00:00Z,8,,10055,10055,10055,48,3,0,1281,18,1299
20200323,UT,257,4790,,,,,,,,,1c0d56f6022578f0b588db0251a1c880d278c1c8,2020-03-23T20:00:00Z,1,,5047,5047,5047,49,0,0,1282,76,1358
20200323,VA,254,3443,,,38,,,,,,f04ccf03a897d757c0d98d7b10c12edb59dbbc33,2020-03-23T20:00:00Z,6,38,3697,3697,3697,51,3,6,325,35,360
20200323,VI,17,,,,,,,,,,be5239897627f12aa169a01e3af7a96e28078d4a,2020-03-23T20:00:00Z,0,,17,17,17,78,0,0,0,11,11
20200323,VT,75,1106,,,,,,,,,72af0f2c9c2f632f233a942199d61c606b68fd90,2020-03-23T20:00:00Z,5,,1181,1181,1181,50,3,0,0,23,23
20200323,WA,1996,28879,,,,,,,,,a3330315ca0c6d8393cbffc5d4da83ba0e7a116b,2020-03-23T20:00:00Z,95,,30875,30875,30875,53,1,0,3551,203,3754
20200323,WI,416,7050,,,,,,,,,4d367dd2bdc949d101983f7dca73a29062b3f1f7,2020-03-23T20:00:00Z,5,,7466,7466,7466,55,1,0,820,31,851
20200323,WV,16,444,4,,1,,,,,,93a7366dbdbbe8314dac0702465b28a583e20467,2020-03-23T20:00:00Z,0,1,464,460,460,54,0,0,59,4,63
20200323,WY,26,592,,,,,,,,,61e5cc96d0195daeb49d495e5abec3130fbb841f,2020-03-23T20:00:00Z,,,618,618,618,56,0,0,154,2,156
